,0,1,2
1659,-14.0,23.0,-10.0
1660,-14.0,23.0,10.0
1661,-14.0,24.0,-10.0
1662,-14.0,24.0,10.0
1663,-14.0,25.0,-10.0
1664,-14.0,25.0,10.0
1665,-13.0,-25.0,-10.0
1666,-13.0,-25.0,10.0
1667,-13.0,-24.0,-10.0
1668,-13.0,-24.0,10.0
1669,-13.0,-23.0,-10.0
1670,-13.0,-23.0,10.0
1671,-13.0,-22.0,-10.0
1672,-13.0,-22.0,10.0
1673,-13.0,-21.0,-10.0
1674,-13.0,-21.0,10.0
1675,-13.0,-20.0,-10.0
1676,-13.0,-20.0,10.0
1677,-13.0,-19.0,-10.0
1678,-13.0,-19.0,10.0
1679,-13.0,-18.0,-10.0
1680,-13.0,-18.0,10.0
1681,-13.0,-17.0,-10.0
1682,-13.0,-17.0,10.0
1683,-13.0,-16.0,-10.0
1684,-13.0,-16.0,10.0
1685,-13.0,-15.0,-10.0
1686,-13.0,-15.0,10.0
1687,-13.0,-14.0,-10.0
1688,-13.0,-14.0,10.0
1689,-13.0,-13.0,-10.0
1690,-13.0,-13.0,10.0
1691,-13.0,-12.0,-10.0
1692,-13.0,-12.0,10.0
1693,-13.0,-11.0,-10.0
1694,-13.0,-11.0,10.0
1695,-13.0,-10.0,-10.0
1696,-13.0,-10.0,10.0
1697,-13.0,-9.0,-10.0
1698,-13.0,-9.0,10.0
1699,-13.0,-8.0,-10.0
1700,-13.0,-8.0,10.0
1701,-13.0,-7.0,-10.0
1702,-13.0,-7.0,10.0
1703,-13.0,-6.0,-10.0
1704,-13.0,-6.0,10.0
1705,-13.0,-5.0,-10.0
1706,-13.0,-5.0,10.0
1707,-13.0,-4.0,-10.0
1708,-13.0,-4.0,10.0
1709,-13.0,-3.0,-10.0
1710,-13.0,-3.0,10.0
1711,-13.0,-2.0,-10.0
1712,-13.0,-2.0,10.0
1713,-13.0,-1.0,-10.0
1714,-13.0,-1.0,10.0
1715,-13.0,0.0,-10.0
1716,-13.0,0.0,10.0
1717,-13.0,1.0,-10.0
1718,-13.0,1.0,10.0
1719,-13.0,2.0,-10.0
1720,-13.0,2.0,10.0
1721,-13.0,3.0,-10.0
1722,-13.0,3.0,10.0
1723,-13.0,4.0,-10.0
1724,-13.0,4.0,10.0
1725,-13.0,5.0,-10.0
1726,-13.0,5.0,10.0
1727,-13.0,6.0,-10.0
1728,-13.0,6.0,10.0
1729,-13.0,7.0,-10.0
1730,-13.0,7.0,10.0
1731,-13.0,8.0,-10.0
1732,-13.0,8.0,10.0
1733,-13.0,9.0,-10.0
1734,-13.0,9.0,10.0
1735,-13.0,10.0,-10.0
1736,-13.0,10.0,10.0
1737,-13.0,11.0,-10.0
1738,-13.0,11.0,10.0
1739,-13.0,12.0,-10.0
1740,-13.0,12.0,10.0
1741,-13.0,13.0,-10.0
1742,-13.0,13.0,10.0
1743,-13.0,14.0,-10.0
1744,-13.0,14.0,10.0
1745,-13.0,15.0,-10.0
1746,-13.0,15.0,10.0
1747,-13.0,16.0,-10.0
1748,-13.0,16.0,10.0
1749,-13.0,17.0,-10.0
1750,-13.0,17.0,10.0
1751,-13.0,18.0,-10.0
1752,-13.0,18.0,10.0
1753,-13.0,19.0,-10.0
1754,-13.0,19.0,10.0
1755,-13.0,20.0,-10.0
1756,-13.0,20.0,10.0
1757,-13.0,21.0,-10.0
1758,-13.0,21.0,10.0
1759,-13.0,22.0,-10.0
1760,-13.0,22.0,10.0
1761,-13.0,23.0,-10.0
1762,-13.0,23.0,10.0
1763,-13.0,24.0,-10.0
1764,-13.0,24.0,10.0
1765,-13.0,25.0,-10.0
1766,-13.0,25.0,10.0
1767,-12.0,-25.0,-10.0
1768,-12.0,-25.0,10.0
1769,-12.0,-24.0,-10.0
1770,-12.0,-24.0,10.0
1771,-12.0,-23.0,-10.0
1772,-12.0,-23.0,10.0
1773,-12.0,-22.0,-10.0
1774,-12.0,-22.0,10.0
1775,-12.0,-21.0,-10.0
1776,-12.0,-21.0,10.0
1777,-12.0,-20.0,-10.0
1778,-12.0,-20.0,10.0
1779,-12.0,-19.0,-10.0
1780,-12.0,-19.0,10.0
1781,-12.0,-18.0,-10.0
1782,-12.0,-18.0,10.0
1783,-12.0,-17.0,-10.0
1784,-12.0,-17.0,10.0
1785,-12.0,-16.0,-10.0
1786,-12.0,-16.0,10.0
1787,-12.0,-15.0,-10.0
1788,-12.0,-15.0,10.0
1789,-12.0,-14.0,-10.0
1790,-12.0,-14.0,10.0
1791,-12.0,-13.0,-10.0
1792,-12.0,-13.0,10.0
1793,-12.0,-12.0,-10.0
1794,-12.0,-12.0,10.0
1795,-12.0,-11.0,-10.0
1796,-12.0,-11.0,10.0
1797,-12.0,-10.0,-10.0
1798,-12.0,-10.0,10.0
1799,-12.0,-9.0,-10.0
1800,-12.0,-9.0,10.0
1801,-12.0,-8.0,-10.0
1802,-12.0,-8.0,10.0
1803,-12.0,-7.0,-10.0
1804,-12.0,-7.0,10.0
1805,-12.0,-6.0,-10.0
1806,-12.0,-6.0,10.0
1807,-12.0,-5.0,-10.0
1808,-12.0,-5.0,10.0
1809,-12.0,-4.0,-10.0
1810,-12.0,-4.0,10.0
1811,-12.0,-3.0,-10.0
1812,-12.0,-3.0,10.0
1813,-12.0,-2.0,-10.0
1814,-12.0,-2.0,10.0
1815,-12.0,-1.0,-10.0
1816,-12.0,-1.0,10.0
1817,-12.0,0.0,-10.0
1818,-12.0,0.0,10.0
1819,-12.0,1.0,-10.0
1820,-12.0,1.0,10.0
1821,-12.0,2.0,-10.0
1822,-12.0,2.0,10.0
1823,-12.0,3.0,-10.0
1824,-12.0,3.0,10.0
1825,-12.0,4.0,-10.0
1826,-12.0,4.0,10.0
1827,-12.0,5.0,-10.0
1828,-12.0,5.0,10.0
1829,-12.0,6.0,-10.0
1830,-12.0,6.0,10.0
1831,-12.0,7.0,-10.0
1832,-12.0,7.0,10.0
1833,-12.0,8.0,-10.0
1834,-12.0,8.0,10.0
1835,-12.0,9.0,-10.0
1836,-12.0,9.0,10.0
1837,-12.0,10.0,-10.0
1838,-12.0,10.0,10.0
1839,-12.0,11.0,-10.0
1840,-12.0,11.0,10.0
1841,-12.0,12.0,-10.0
1842,-12.0,12.0,10.0
1843,-12.0,13.0,-10.0
1844,-12.0,13.0,10.0
1845,-12.0,14.0,-10.0
1846,-12.0,14.0,10.0
1847,-12.0,15.0,-10.0
1848,-12.0,15.0,10.0
1849,-12.0,16.0,-10.0
1850,-12.0,16.0,10.0
1851,-12.0,17.0,-10.0
1852,-12.0,17.0,10.0
1853,-12.0,18.0,-10.0
1854,-12.0,18.0,10.0
1855,-12.0,19.0,-10.0
1856,-12.0,19.0,10.0
1857,-12.0,20.0,-10.0
1858,-12.0,20.0,10.0
1859,-12.0,21.0,-10.0
1860,-12.0,21.0,10.0
1861,-12.0,22.0,-10.0
1862,-12.0,22.0,10.0
1863,-12.0,23.0,-10.0
1864,-12.0,23.0,10.0
1865,-12.0,24.0,-10.0
1866,-12.0,24.0,10.0
1867,-12.0,25.0,-10.0
1868,-12.0,25.0,10.0
1869,-11.0,-25.0,-10.0
1870,-11.0,-25.0,10.0
1871,-11.0,-24.0,-10.0
1872,-11.0,-24.0,10.0
1873,-11.0,-23.0,-10.0
1874,-11.0,-23.0,10.0
1875,-11.0,-22.0,-10.0
1876,-11.0,-22.0,10.0
1877,-11.0,-21.0,-10.0
1878,-11.0,-21.0,10.0
1879,-11.0,-20.0,-10.0
1880,-11.0,-20.0,10.0
1881,-11.0,-19.0,-10.0
1882,-11.0,-19.0,10.0
1883,-11.0,-18.0,-10.0
1884,-11.0,-18.0,10.0
1885,-11.0,-17.0,-10.0
1886,-11.0,-17.0,10.0
1887,-11.0,-16.0,-10.0
1888,-11.0,-16.0,10.0
1889,-11.0,-15.0,-10.0
1890,-11.0,-15.0,10.0
1891,-11.0,-14.0,-10.0
1892,-11.0,-14.0,10.0
1893,-11.0,-13.0,-10.0
1894,-11.0,-13.0,10.0
1895,-11.0,-12.0,-10.0
1896,-11.0,-12.0,10.0
1897,-11.0,-11.0,-10.0
1898,-11.0,-11.0,10.0
1899,-11.0,-10.0,-10.0
1900,-11.0,-10.0,10.0
1901,-11.0,-9.0,-10.0
1902,-11.0,-9.0,10.0
1903,-11.0,-8.0,-10.0
1904,-11.0,-8.0,10.0
1905,-11.0,-7.0,-10.0
1906,-11.0,-7.0,10.0
1907,-11.0,-6.0,-10.0
1908,-11.0,-6.0,10.0
1909,-11.0,-5.0,-10.0
1910,-11.0,-5.0,10.0
1911,-11.0,-4.0,-10.0
1912,-11.0,-4.0,10.0
1913,-11.0,-3.0,-10.0
1914,-11.0,-3.0,10.0
1915,-11.0,-2.0,-10.0
1916,-11.0,-2.0,10.0
1917,-11.0,-1.0,-10.0
1918,-11.0,-1.0,10.0
1919,-11.0,0.0,-10.0
1920,-11.0,0.0,10.0
1921,-11.0,1.0,-10.0
1922,-11.0,1.0,10.0
1923,-11.0,2.0,-10.0
1924,-11.0,2.0,10.0
1925,-11.0,3.0,-10.0
1926,-11.0,3.0,10.0
1927,-11.0,4.0,-10.0
1928,-11.0,4.0,10.0
1929,-11.0,5.0,-10.0
1930,-11.0,5.0,10.0
1931,-11.0,6.0,-10.0
1932,-11.0,6.0,10.0
1933,-11.0,7.0,-10.0
1934,-11.0,7.0,10.0
1935,-11.0,8.0,-10.0
1936,-11.0,8.0,10.0
1937,-11.0,9.0,-10.0
1938,-11.0,9.0,10.0
1939,-11.0,10.0,-10.0
1940,-11.0,10.0,10.0
1941,-11.0,11.0,-10.0
1942,-11.0,11.0,10.0
1943,-11.0,12.0,-10.0
1944,-11.0,12.0,10.0
1945,-11.0,13.0,-10.0
1946,-11.0,13.0,10.0
1947,-11.0,14.0,-10.0
1948,-11.0,14.0,10.0
1949,-11.0,15.0,-10.0
1950,-11.0,15.0,10.0
1951,-11.0,16.0,-10.0
1952,-11.0,16.0,10.0
1953,-11.0,17.0,-10.0
1954,-11.0,17.0,10.0
1955,-11.0,18.0,-10.0
1956,-11.0,18.0,10.0
1957,-11.0,19.0,-10.0
1958,-11.0,19.0,10.0
1959,-11.0,20.0,-10.0
1960,-11.0,20.0,10.0
1961,-11.0,21.0,-10.0
1962,-11.0,21.0,10.0
1963,-11.0,22.0,-10.0
1964,-11.0,22.0,10.0
1965,-11.0,23.0,-10.0
1966,-11.0,23.0,10.0
1967,-11.0,24.0,-10.0
1968,-11.0,24.0,10.0
1969,-11.0,25.0,-10.0
1970,-11.0,25.0,10.0
1971,-10.0,-25.0,-10.0
1972,-10.0,-25.0,10.0
1973,-10.0,-24.0,-10.0
1974,-10.0,-24.0,10.0
1975,-10.0,-23.0,-10.0
1976,-10.0,-23.0,10.0
1977,-10.0,-22.0,-10.0
1978,-10.0,-22.0,10.0
1979,-10.0,-21.0,-10.0
1980,-10.0,-21.0,10.0
1981,-10.0,-20.0,-10.0
1982,-10.0,-20.0,10.0
1983,-10.0,-19.0,-10.0
1984,-10.0,-19.0,10.0
1985,-10.0,-18.0,-10.0
1986,-10.0,-18.0,10.0
1987,-10.0,-17.0,-10.0
1988,-10.0,-17.0,10.0
1989,-10.0,-16.0,-10.0
1990,-10.0,-16.0,10.0
1991,-10.0,-15.0,-10.0
1992,-10.0,-15.0,10.0
1993,-10.0,-14.0,-10.0
1994,-10.0,-14.0,10.0
1995,-10.0,-13.0,-10.0
1996,-10.0,-13.0,10.0
1997,-10.0,-12.0,-10.0
1998,-10.0,-12.0,10.0
1999,-10.0,-11.0,-10.0
2000,-10.0,-11.0,10.0
2001,-10.0,-10.0,-10.0
2002,-10.0,-10.0,10.0
2003,-10.0,-9.0,-10.0
2004,-10.0,-9.0,10.0
2005,-10.0,-8.0,-10.0
2006,-10.0,-8.0,10.0
2007,-10.0,-7.0,-10.0
2008,-10.0,-7.0,10.0
2009,-10.0,-6.0,-10.0
2010,-10.0,-6.0,10.0
2011,-10.0,-5.0,-10.0
2012,-10.0,-5.0,10.0
2013,-10.0,-4.0,-10.0
2014,-10.0,-4.0,10.0
2015,-10.0,-3.0,-10.0
2016,-10.0,-3.0,10.0
2017,-10.0,-2.0,-10.0
2018,-10.0,-2.0,10.0
2019,-10.0,-1.0,-10.0
2020,-10.0,-1.0,10.0
2021,-10.0,0.0,-10.0
2022,-10.0,0.0,10.0
2023,-10.0,1.0,-10.0
2024,-10.0,1.0,10.0
2025,-10.0,2.0,-10.0
2026,-10.0,2.0,10.0
2027,-10.0,3.0,-10.0
2028,-10.0,3.0,10.0
2029,-10.0,4.0,-10.0
2030,-10.0,4.0,10.0
2031,-10.0,5.0,-10.0
2032,-10.0,5.0,10.0
2033,-10.0,6.0,-10.0
2034,-10.0,6.0,10.0
2035,-10.0,7.0,-10.0
2036,-10.0,7.0,10.0
2037,-10.0,8.0,-10.0
2038,-10.0,8.0,10.0
2039,-10.0,9.0,-10.0
2040,-10.0,9.0,10.0
2041,-10.0,10.0,-10.0
2042,-10.0,10.0,10.0
2043,-10.0,11.0,-10.0
2044,-10.0,11.0,10.0
2045,-10.0,12.0,-10.0
2046,-10.0,12.0,10.0
2047,-10.0,13.0,-10.0
2048,-10.0,13.0,10.0
2049,-10.0,14.0,-10.0
2050,-10.0,14.0,10.0
2051,-10.0,15.0,-10.0
2052,-10.0,15.0,10.0
2053,-10.0,16.0,-10.0
2054,-10.0,16.0,10.0
2055,-10.0,17.0,-10.0
2056,-10.0,17.0,10.0
2057,-10.0,18.0,-10.0
2058,-10.0,18.0,10.0
2059,-10.0,19.0,-10.0
2060,-10.0,19.0,10.0
2061,-10.0,20.0,-10.0
2062,-10.0,20.0,10.0
2063,-10.0,21.0,-10.0
2064,-10.0,21.0,10.0
2065,-10.0,22.0,-10.0
2066,-10.0,22.0,10.0
2067,-10.0,23.0,-10.0
2068,-10.0,23.0,10.0
2069,-10.0,24.0,-10.0
2070,-10.0,24.0,10.0
2071,-10.0,25.0,-10.0
2072,-10.0,25.0,10.0
2073,-9.0,-25.0,-10.0
2074,-9.0,-25.0,10.0
2075,-9.0,-24.0,-10.0
2076,-9.0,-24.0,10.0
2077,-9.0,-23.0,-10.0
2078,-9.0,-23.0,10.0
2079,-9.0,-22.0,-10.0
2080,-9.0,-22.0,10.0
2081,-9.0,-21.0,-10.0
2082,-9.0,-21.0,10.0
2083,-9.0,-20.0,-10.0
2084,-9.0,-20.0,10.0
2085,-9.0,-19.0,-10.0
2086,-9.0,-19.0,10.0
2087,-9.0,-18.0,-10.0
2088,-9.0,-18.0,10.0
2089,-9.0,-17.0,-10.0
2090,-9.0,-17.0,10.0
2091,-9.0,-16.0,-10.0
2092,-9.0,-16.0,10.0
2093,-9.0,-15.0,-10.0
2094,-9.0,-15.0,10.0
2095,-9.0,-14.0,-10.0
2096,-9.0,-14.0,10.0
2097,-9.0,-13.0,-10.0
2098,-9.0,-13.0,10.0
2099,-9.0,-12.0,-10.0
2100,-9.0,-12.0,10.0
2101,-9.0,-11.0,-10.0
2102,-9.0,-11.0,10.0
2103,-9.0,-10.0,-10.0
2104,-9.0,-10.0,10.0
2105,-9.0,-9.0,-10.0
2106,-9.0,-9.0,10.0
2107,-9.0,-8.0,-10.0
2108,-9.0,-8.0,10.0
2109,-9.0,-7.0,-10.0
2110,-9.0,-7.0,10.0
2111,-9.0,-6.0,-10.0
2112,-9.0,-6.0,10.0
2113,-9.0,-5.0,-10.0
2114,-9.0,-5.0,10.0
2115,-9.0,-4.0,-10.0
2116,-9.0,-4.0,10.0
2117,-9.0,-3.0,-10.0
2118,-9.0,-3.0,10.0
2119,-9.0,-2.0,-10.0
2120,-9.0,-2.0,10.0
2121,-9.0,-1.0,-10.0
2122,-9.0,-1.0,10.0
2123,-9.0,0.0,-10.0
2124,-9.0,0.0,10.0
2125,-9.0,1.0,-10.0
2126,-9.0,1.0,10.0
2127,-9.0,2.0,-10.0
2128,-9.0,2.0,10.0
2129,-9.0,3.0,-10.0
2130,-9.0,3.0,10.0
2131,-9.0,4.0,-10.0
2132,-9.0,4.0,10.0
2133,-9.0,5.0,-10.0
2134,-9.0,5.0,10.0
2135,-9.0,6.0,-10.0
2136,-9.0,6.0,10.0
2137,-9.0,7.0,-10.0
2138,-9.0,7.0,10.0
2139,-9.0,8.0,-10.0
2140,-9.0,8.0,10.0
2141,-9.0,9.0,-10.0
2142,-9.0,9.0,10.0
2143,-9.0,10.0,-10.0
2144,-9.0,10.0,10.0
2145,-9.0,11.0,-10.0
2146,-9.0,11.0,10.0
2147,-9.0,12.0,-10.0
2148,-9.0,12.0,10.0
2149,-9.0,13.0,-10.0
2150,-9.0,13.0,10.0
2151,-9.0,14.0,-10.0
2152,-9.0,14.0,10.0
2153,-9.0,15.0,-10.0
2154,-9.0,15.0,10.0
2155,-9.0,16.0,-10.0
2156,-9.0,16.0,10.0
2157,-9.0,17.0,-10.0
2158,-9.0,17.0,10.0
2159,-9.0,18.0,-10.0
2160,-9.0,18.0,10.0
2161,-9.0,19.0,-10.0
2162,-9.0,19.0,10.0
2163,-9.0,20.0,-10.0
2164,-9.0,20.0,10.0
2165,-9.0,21.0,-10.0
2166,-9.0,21.0,10.0
2167,-9.0,22.0,-10.0
2168,-9.0,22.0,10.0
2169,-9.0,23.0,-10.0
2170,-9.0,23.0,10.0
2171,-9.0,24.0,-10.0
2172,-9.0,24.0,10.0
2173,-9.0,25.0,-10.0
2174,-9.0,25.0,10.0
2175,-8.0,-25.0,-10.0
2176,-8.0,-25.0,10.0
2177,-8.0,-24.0,-10.0
2178,-8.0,-24.0,10.0
2179,-8.0,-23.0,-10.0
2180,-8.0,-23.0,10.0
2181,-8.0,-22.0,-10.0
2182,-8.0,-22.0,10.0
2183,-8.0,-21.0,-10.0
2184,-8.0,-21.0,10.0
2185,-8.0,-20.0,-10.0
2186,-8.0,-20.0,10.0
2187,-8.0,-19.0,-10.0
2188,-8.0,-19.0,10.0
2189,-8.0,-18.0,-10.0
2190,-8.0,-18.0,10.0
2191,-8.0,-17.0,-10.0
2192,-8.0,-17.0,10.0
2193,-8.0,-16.0,-10.0
2194,-8.0,-16.0,10.0
2195,-8.0,-15.0,-10.0
2196,-8.0,-15.0,10.0
2197,-8.0,-14.0,-10.0
2198,-8.0,-14.0,10.0
2199,-8.0,-13.0,-10.0
2200,-8.0,-13.0,10.0
2201,-8.0,-12.0,-10.0
2202,-8.0,-12.0,10.0
2203,-8.0,-11.0,-10.0
2204,-8.0,-11.0,10.0
2205,-8.0,-10.0,-10.0
2206,-8.0,-10.0,10.0
2207,-8.0,-9.0,-10.0
2208,-8.0,-9.0,10.0
2209,-8.0,-8.0,-10.0
2210,-8.0,-8.0,10.0
2211,-8.0,-7.0,-10.0
2212,-8.0,-7.0,10.0
2213,-8.0,-6.0,-10.0
2214,-8.0,-6.0,10.0
2215,-8.0,-5.0,-10.0
2216,-8.0,-5.0,10.0
2217,-8.0,-4.0,-10.0
2218,-8.0,-4.0,10.0
2219,-8.0,-3.0,-10.0
2220,-8.0,-3.0,10.0
2221,-8.0,-2.0,-10.0
2222,-8.0,-2.0,10.0
2223,-8.0,-1.0,-10.0
2224,-8.0,-1.0,10.0
2225,-8.0,0.0,-10.0
2226,-8.0,0.0,10.0
2227,-8.0,1.0,-10.0
2228,-8.0,1.0,10.0
2229,-8.0,2.0,-10.0
2230,-8.0,2.0,10.0
2231,-8.0,3.0,-10.0
2232,-8.0,3.0,10.0
2233,-8.0,4.0,-10.0
2234,-8.0,4.0,10.0
2235,-8.0,5.0,-10.0
2236,-8.0,5.0,10.0
2237,-8.0,6.0,-10.0
2238,-8.0,6.0,10.0
2239,-8.0,7.0,-10.0
2240,-8.0,7.0,10.0
2241,-8.0,8.0,-10.0
2242,-8.0,8.0,10.0
2243,-8.0,9.0,-10.0
2244,-8.0,9.0,10.0
2245,-8.0,10.0,-10.0
2246,-8.0,10.0,10.0
2247,-8.0,11.0,-10.0
2248,-8.0,11.0,10.0
2249,-8.0,12.0,-10.0
2250,-8.0,12.0,10.0
2251,-8.0,13.0,-10.0
2252,-8.0,13.0,10.0
2253,-8.0,14.0,-10.0
2254,-8.0,14.0,10.0
2255,-8.0,15.0,-10.0
2256,-8.0,15.0,10.0
2257,-8.0,16.0,-10.0
2258,-8.0,16.0,10.0
2259,-8.0,17.0,-10.0
2260,-8.0,17.0,10.0
2261,-8.0,18.0,-10.0
2262,-8.0,18.0,10.0
2263,-8.0,19.0,-10.0
2264,-8.0,19.0,10.0
2265,-8.0,20.0,-10.0
2266,-8.0,20.0,10.0
2267,-8.0,21.0,-10.0
2268,-8.0,21.0,10.0
2269,-8.0,22.0,-10.0
2270,-8.0,22.0,10.0
2271,-8.0,23.0,-10.0
2272,-8.0,23.0,10.0
2273,-8.0,24.0,-10.0
2274,-8.0,24.0,10.0
2275,-8.0,25.0,-10.0
2276,-8.0,25.0,10.0
2277,-7.0,-25.0,-10.0
2278,-7.0,-25.0,10.0
2279,-7.0,-24.0,-10.0
2280,-7.0,-24.0,10.0
2281,-7.0,-23.0,-10.0
2282,-7.0,-23.0,10.0
2283,-7.0,-22.0,-10.0
2284,-7.0,-22.0,10.0
2285,-7.0,-21.0,-10.0
2286,-7.0,-21.0,10.0
2287,-7.0,-20.0,-10.0
2288,-7.0,-20.0,10.0
2289,-7.0,-19.0,-10.0
2290,-7.0,-19.0,10.0
2291,-7.0,-18.0,-10.0
2292,-7.0,-18.0,10.0
2293,-7.0,-17.0,-10.0
2294,-7.0,-17.0,10.0
2295,-7.0,-16.0,-10.0
2296,-7.0,-16.0,10.0
2297,-7.0,-15.0,-10.0
2298,-7.0,-15.0,10.0
2299,-7.0,-14.0,-10.0
2300,-7.0,-14.0,10.0
2301,-7.0,-13.0,-10.0
2302,-7.0,-13.0,10.0
2303,-7.0,-12.0,-10.0
2304,-7.0,-12.0,10.0
2305,-7.0,-11.0,-10.0
2306,-7.0,-11.0,10.0
2307,-7.0,-10.0,-10.0
2308,-7.0,-10.0,10.0
2309,-7.0,-9.0,-10.0
2310,-7.0,-9.0,10.0
2311,-7.0,-8.0,-10.0
2312,-7.0,-8.0,10.0
2313,-7.0,-7.0,-10.0
2314,-7.0,-7.0,10.0
2315,-7.0,-6.0,-10.0
2316,-7.0,-6.0,10.0
2317,-7.0,-5.0,-10.0
2318,-7.0,-5.0,10.0
2319,-7.0,-4.0,-10.0
2320,-7.0,-4.0,10.0
2321,-7.0,-3.0,-10.0
2322,-7.0,-3.0,10.0
2323,-7.0,-2.0,-10.0
2324,-7.0,-2.0,10.0
2325,-7.0,-1.0,-10.0
2326,-7.0,-1.0,10.0
2327,-7.0,0.0,-10.0
2328,-7.0,0.0,10.0
2329,-7.0,1.0,-10.0
2330,-7.0,1.0,10.0
2331,-7.0,2.0,-10.0
2332,-7.0,2.0,10.0
2333,-7.0,3.0,-10.0
2334,-7.0,3.0,10.0
2335,-7.0,4.0,-10.0
2336,-7.0,4.0,10.0
2337,-7.0,5.0,-10.0
2338,-7.0,5.0,10.0
2339,-7.0,6.0,-10.0
2340,-7.0,6.0,10.0
2341,-7.0,7.0,-10.0
2342,-7.0,7.0,10.0
2343,-7.0,8.0,-10.0
2344,-7.0,8.0,10.0
2345,-7.0,9.0,-10.0
2346,-7.0,9.0,10.0
2347,-7.0,10.0,-10.0
2348,-7.0,10.0,10.0
2349,-7.0,11.0,-10.0
2350,-7.0,11.0,10.0
2351,-7.0,12.0,-10.0
2352,-7.0,12.0,10.0
2353,-7.0,13.0,-10.0
2354,-7.0,13.0,10.0
2355,-7.0,14.0,-10.0
2356,-7.0,14.0,10.0
2357,-7.0,15.0,-10.0
2358,-7.0,15.0,10.0
2359,-7.0,16.0,-10.0
2360,-7.0,16.0,10.0
2361,-7.0,17.0,-10.0
2362,-7.0,17.0,10.0
2363,-7.0,18.0,-10.0
2364,-7.0,18.0,10.0
2365,-7.0,19.0,-10.0
2366,-7.0,19.0,10.0
2367,-7.0,20.0,-10.0
2368,-7.0,20.0,10.0
2369,-7.0,21.0,-10.0
2370,-7.0,21.0,10.0
2371,-7.0,22.0,-10.0
2372,-7.0,22.0,10.0
2373,-7.0,23.0,-10.0
2374,-7.0,23.0,10.0
2375,-7.0,24.0,-10.0
2376,-7.0,24.0,10.0
2377,-7.0,25.0,-10.0
2378,-7.0,25.0,10.0
2379,-6.0,-25.0,-10.0
2380,-6.0,-25.0,10.0
2381,-6.0,-24.0,-10.0
2382,-6.0,-24.0,10.0
2383,-6.0,-23.0,-10.0
2384,-6.0,-23.0,10.0
2385,-6.0,-22.0,-10.0
2386,-6.0,-22.0,10.0
2387,-6.0,-21.0,-10.0
2388,-6.0,-21.0,10.0
2389,-6.0,-20.0,-10.0
2390,-6.0,-20.0,10.0
2391,-6.0,-19.0,-10.0
2392,-6.0,-19.0,10.0
2393,-6.0,-18.0,-10.0
2394,-6.0,-18.0,10.0
2395,-6.0,-17.0,-10.0
2396,-6.0,-17.0,10.0
2397,-6.0,-16.0,-10.0
2398,-6.0,-16.0,10.0
2399,-6.0,-15.0,-10.0
2400,-6.0,-15.0,10.0
2401,-6.0,-14.0,-10.0
2402,-6.0,-14.0,10.0
2403,-6.0,-13.0,-10.0
2404,-6.0,-13.0,10.0
2405,-6.0,-12.0,-10.0
2406,-6.0,-12.0,10.0
2407,-6.0,-11.0,-10.0
2408,-6.0,-11.0,10.0
2409,-6.0,-10.0,-10.0
2410,-6.0,-10.0,10.0
2411,-6.0,-9.0,-10.0
2412,-6.0,-9.0,10.0
2413,-6.0,-8.0,-10.0
2414,-6.0,-8.0,10.0
2415,-6.0,-7.0,-10.0
2416,-6.0,-7.0,10.0
2417,-6.0,-6.0,-10.0
2418,-6.0,-6.0,10.0
2419,-6.0,-5.0,-10.0
2420,-6.0,-5.0,10.0
2421,-6.0,-4.0,-10.0
2422,-6.0,-4.0,10.0
2423,-6.0,-3.0,-10.0
2424,-6.0,-3.0,10.0
2425,-6.0,-2.0,-10.0
2426,-6.0,-2.0,10.0
2427,-6.0,-1.0,-10.0
2428,-6.0,-1.0,10.0
2429,-6.0,0.0,-10.0
2430,-6.0,0.0,10.0
2431,-6.0,1.0,-10.0
2432,-6.0,1.0,10.0
2433,-6.0,2.0,-10.0
2434,-6.0,2.0,10.0
2435,-6.0,3.0,-10.0
2436,-6.0,3.0,10.0
2437,-6.0,4.0,-10.0
2438,-6.0,4.0,10.0
2439,-6.0,5.0,-10.0
2440,-6.0,5.0,10.0
2441,-6.0,6.0,-10.0
2442,-6.0,6.0,10.0
2443,-6.0,7.0,-10.0
2444,-6.0,7.0,10.0
2445,-6.0,8.0,-10.0
2446,-6.0,8.0,10.0
2447,-6.0,9.0,-10.0
2448,-6.0,9.0,10.0
2449,-6.0,10.0,-10.0
2450,-6.0,10.0,10.0
2451,-6.0,11.0,-10.0
2452,-6.0,11.0,10.0
2453,-6.0,12.0,-10.0
2454,-6.0,12.0,10.0
2455,-6.0,13.0,-10.0
2456,-6.0,13.0,10.0
2457,-6.0,14.0,-10.0
2458,-6.0,14.0,10.0
2459,-6.0,15.0,-10.0
2460,-6.0,15.0,10.0
2461,-6.0,16.0,-10.0
2462,-6.0,16.0,10.0
2463,-6.0,17.0,-10.0
2464,-6.0,17.0,10.0
2465,-6.0,18.0,-10.0
2466,-6.0,18.0,10.0
2467,-6.0,19.0,-10.0
2468,-6.0,19.0,10.0
2469,-6.0,20.0,-10.0
2470,-6.0,20.0,10.0
2471,-6.0,21.0,-10.0
2472,-6.0,21.0,10.0
2473,-6.0,22.0,-10.0
2474,-6.0,22.0,10.0
2475,-6.0,23.0,-10.0
2476,-6.0,23.0,10.0
2477,-6.0,24.0,-10.0
2478,-6.0,24.0,10.0
2479,-6.0,25.0,-10.0
2480,-6.0,25.0,10.0
2481,-5.0,-25.0,-10.0
